,level_0,index,Trend,p_value,slope,site_no
3428,95,wl_elev95%,no trend,0.31699523656062345,2.5578134409114686,403939076591001
3429,96,wl_elev96%,no trend,0.31699523656062345,2.291932531182524,403939076591001
3430,97,wl_elev97%,no trend,0.24303798973120738,2.388066318603603,403939076591001
3431,98,wl_elev98%,no trend,0.5047075455861032,1.5343673986710236,403939076591001
3432,99,wl_elev99%,no trend,0.3812637215931578,1.7652268138605067,403939076591001
3433,100,wl_elevmax,no trend,0.5047075455861032,1.2609038775060566,403939076591001
3434,0,wl_elevmin,no trend,0.6345102928818573,2.404011930053879,404140077354001
3435,1,wl_elev1%,no trend,0.5973541948267043,2.617470788268382,404140077354001
3436,2,wl_elev2%,no trend,0.8740921801633093,1.6128399563207776,404140077354001
3437,3,wl_elev3%,no trend,0.7916993472718743,0.9994058550477412,404140077354001
3438,4,wl_elev4%,no trend,0.8326659395181515,0.7870074142849418,404140077354001
3439,5,wl_elev5%,no trend,0.9578745987779058,0.6347654382468733,404140077354001
3440,6,wl_elev6%,no trend,0.9158665384265181,0.7155935340043307,404140077354001
3441,7,wl_elev7.0%,no trend,0.9578745987779058,-0.2967205047136483,404140077354001
3442,8,wl_elev8%,no trend,0.9158665384265181,-0.7348271764242938,404140077354001
3443,9,wl_elev9%,no trend,1.0,-0.33958943645130035,404140077354001
3444,10,wl_elev10%,no trend,0.9578745987779058,-0.2281491084963412,404140077354001
3445,11,wl_elev11%,no trend,1.0,-0.027484298588656874,404140077354001
3446,12,wl_elev12%,no trend,0.9158665384265181,0.19994102671191197,404140077354001
3447,13,wl_elev13%,no trend,0.9158665384265181,0.4827936469581391,404140077354001
3448,14,wl_elev14%,no trend,1.0,-0.12070375606915665,404140077354001
3449,15,wl_elev15%,no trend,1.0,0.1490024671071058,404140077354001
3450,16,wl_elev16%,no trend,0.9158665384265181,0.31056763933031006,404140077354001
3451,17,wl_elev17%,no trend,0.9158665384265181,0.33979754037070553,404140077354001
3452,18,wl_elev18%,no trend,0.9578745987779058,0.2293439130812012,404140077354001
3453,19,wl_elev19%,no trend,0.8740921801633093,0.2750032927734097,404140077354001
3454,20,wl_elev20%,no trend,0.8120540211265272,0.32724875508146317,404140077354001
3455,21,wl_elev21%,no trend,0.7312556351758626,0.3135263053062094,404140077354001
3456,22,wl_elev22%,no trend,0.6726109872286647,0.7387085193923042,404140077354001
3457,23,wl_elev23%,no trend,0.6726109872286647,0.4548542232389872,404140077354001
3458,24,wl_elev24%,no trend,0.6726109872286647,0.5727507961997337,404140077354001
3459,25,wl_elev25%,no trend,0.6726109872286647,0.5822325672761371,404140077354001
3460,26,wl_elev26%,no trend,0.45960782304895886,0.9493959775816869,404140077354001
3461,27,wl_elev27%,no trend,0.45960782304895886,0.9341567883666803,404140077354001
3462,28,wl_elev28%,no trend,0.5973541948267043,0.9373356985165041,404140077354001
3463,29,wl_elev29%,no trend,0.4922895298178107,0.9621631134470382,404140077354001
3464,30,wl_elev30%,no trend,0.5089382787059837,1.0540669861326895,404140077354001
3465,31,wl_elev31%,no trend,0.5261780967197713,1.0892209728018178,404140077354001
3466,32,wl_elev32%,no trend,0.5973541948267043,1.0317852790647497,404140077354001
3467,33,wl_elev33%,no trend,0.5612202073936174,0.9180380304069908,404140077354001
3468,34,wl_elev34%,no trend,0.5612202073936174,1.1314629199567179,404140077354001
3469,35,wl_elev35%,no trend,0.6533346888640263,0.9924153173177704,404140077354001
3470,36,wl_elev36%,no trend,0.5261780967197713,1.1708881265165678,404140077354001
3471,37,wl_elev37%,no trend,0.5261780967197713,1.3493762901567,404140077354001
3472,38,wl_elev38%,no trend,0.5261780967197713,1.434819765369394,404140077354001
3473,39,wl_elev39%,no trend,0.6345102928818573,0.9112649752579252,404140077354001
3474,40,wl_elev40%,no trend,0.8326659395181515,0.3889109279731611,404140077354001
3475,41,wl_elev41%,no trend,0.8740921801633093,0.3660826516277827,404140077354001
3476,42,wl_elev42%,no trend,0.9158665384265181,0.5429518679324824,404140077354001
3477,43,wl_elev43%,no trend,0.8326659395181515,0.541848029916831,404140077354001
3478,44,wl_elev44%,no trend,0.7115714636761059,1.1762483736465654,404140077354001
3479,45,wl_elev45%,no trend,0.6726109872286647,1.052811560283314,404140077354001
3480,46,wl_elev46%,no trend,0.7115714636761059,0.7398733325853125,404140077354001
3481,47,wl_elev47%,no trend,0.8326659395181515,0.5020428348511875,404140077354001
3482,48,wl_elev48%,no trend,0.8740921801633093,0.7737466229562151,404140077354001
3483,49,wl_elev49%,no trend,0.8740921801633093,0.5690739327416026,404140077354001
3484,50,wl_elev50%,no trend,0.9578745987779058,0.3691957587297402,404140077354001
3485,51,wl_elev51%,no trend,0.9158665384265181,0.32689973347333706,404140077354001
3486,52,wl_elev52%,no trend,0.8326659395181515,0.5942071469955252,404140077354001
3487,53,wl_elev53%,no trend,0.9578745987779058,0.33954014336919014,404140077354001
3488,54,wl_elev54%,no trend,0.9578745987779058,0.2880923596356297,404140077354001
3489,55,wl_elev55%,no trend,0.9158665384265181,-0.5442538445552625,404140077354001
3490,56,wl_elev56%,no trend,0.8326659395181515,-0.699990148177287,404140077354001
3491,57,wl_elev57%,no trend,0.7916993472718743,-0.6159570039674236,404140077354001
3492,58,wl_elev58%,no trend,0.8326659395181515,-0.8455225113779389,404140077354001
3493,59,wl_elev59%,no trend,0.7916993472718743,-0.8584668540196861,404140077354001
3494,60,wl_elev60%,no trend,0.7513001501987964,-0.8758161337491668,404140077354001
3495,61,wl_elev61%,no trend,0.7513001501987964,-1.0954641190420498,404140077354001
3496,62,wl_elev62%,no trend,0.7513001501987964,-1.1089681035230932,404140077354001
3497,63,wl_elev63%,no trend,0.8532778974530781,-1.1177646865441448,404140077354001
3498,64,wl_elev64%,no trend,0.9158665384265181,-0.6838073767418266,404140077354001
3499,65,wl_elev65%,no trend,1.0,-0.10829871760979515,404140077354001
3500,66,wl_elev66%,no trend,0.9158665384265181,0.31899274681601497,404140077354001
3501,67,wl_elev67%,no trend,0.8740921801633093,0.39690968598429166,404140077354001
3502,68,wl_elev68%,no trend,1.0,-0.040126096066686046,404140077354001
3503,69,wl_elev69%,no trend,1.0,-0.16229993539708687,404140077354001
3504,70,wl_elev70%,no trend,0.9578745987779058,-0.11384298080247289,404140077354001
3505,71,wl_elev71%,no trend,0.9578745987779058,0.17896309190508827,404140077354001
3506,72,wl_elev72%,no trend,0.9578745987779058,-0.30406345056586404,404140077354001
3507,73,wl_elev73%,no trend,1.0,0.014265405724330549,404140077354001
3508,74,wl_elev74%,no trend,1.0,-0.02169953326934717,404140077354001
3509,75,wl_elev75%,no trend,1.0,-0.029462872874352303,404140077354001
3510,76,wl_elev76%,no trend,0.8740921801633093,0.2446896221254704,404140077354001
3511,77,wl_elev77%,no trend,0.9158665384265181,0.2500580163215308,404140077354001
3512,78,wl_elev78%,no trend,0.9578745987779058,0.21802920391648684,404140077354001
3513,79,wl_elev79%,no trend,0.9158665384265181,0.2905970220435006,404140077354001
3514,80,wl_elev80%,no trend,0.7513001501987964,0.7484052417642976,404140077354001
3515,81,wl_elev81%,no trend,0.7513001501987964,0.4997074440893009,404140077354001
3516,82,wl_elev82%,no trend,0.6345102928818573,1.2511283858726006,404140077354001
3517,83,wl_elev83%,no trend,0.6726109872286647,1.008817606186605,404140077354001
3518,84,wl_elev84%,no trend,0.6726109872286647,1.4096492477301215,404140077354001
3519,85,wl_elev85%,no trend,0.7115714636761059,1.7412958736866475,404140077354001
3520,86,wl_elev86%,no trend,0.5612202073936174,1.5482455726636886,404140077354001
3521,87,wl_elev87%,no trend,0.6726109872286647,1.052043791387075,404140077354001
3522,88,wl_elev88%,no trend,0.5973541948267043,0.9501342127992671,404140077354001
3523,89,wl_elev89%,no trend,0.5973541948267043,1.3818842392518453,404140077354001
3524,90,wl_elev90%,no trend,0.5612202073936174,1.738945917953275,404140077354001
3525,91,wl_elev91%,no trend,0.5612202073936174,1.6443766267147257,404140077354001
3526,92,wl_elev92%,no trend,0.6726109872286647,1.2218142002992007,404140077354001
3527,93,wl_elev93%,no trend,0.8326659395181515,0.9191021500530973,404140077354001
3528,94,wl_elev94%,no trend,0.6345102928818573,1.465552902594903,404140077354001
3529,95,wl_elev95%,no trend,0.7115714636761059,2.2395145991898087,404140077354001
3530,96,wl_elev96%,no trend,0.5973541948267043,3.0446340623841732,404140077354001
3531,97,wl_elev97%,no trend,0.39803568959424807,2.586572652395674,404140077354001
3532,98,wl_elev98%,no trend,0.3155727359639027,2.626518607669251,404140077354001
3533,99,wl_elev99%,no trend,0.3417178800455669,3.066035288558873,404140077354001
3534,100,wl_elevmax,no trend,0.13914417482242492,4.647760359161747,404140077354001
3535,0,wl_elevmin,increasing,0.0028521942601826833,6.815641519821944,404239076362001
3536,1,wl_elev1%,increasing,0.0025049116870556887,6.787911087688013,404239076362001
3537,2,wl_elev2%,increasing,0.0014686916846269327,6.952225525973477,404239076362001
3538,3,wl_elev3%,increasing,0.0028521942601826833,7.050890555086994,404239076362001
3539,4,wl_elev4%,increasing,0.0036818303667074392,6.955258991219343,404239076362001
3540,5,wl_elev5%,increasing,0.004174106363619368,6.836084398905351,404239076362001
3541,6,wl_elev6%,increasing,0.004174106363619368,6.9041894017753,404239076362001
3542,7,wl_elev7.0%,increasing,0.006029804577325715,6.311903291129683,404239076362001
3543,8,wl_elev8%,increasing,0.002196721717719674,6.909003320867763,404239076362001
3544,9,wl_elev9%,increasing,0.0019236504281123779,6.908870016297508,404239076362001
3545,10,wl_elev10%,increasing,0.002196721717719674,7.072000756954894,404239076362001
3546,11,wl_elev11%,increasing,0.0025049116870556887,7.122069499080998,404239076362001
3547,12,wl_elev12%,increasing,0.002196721717719674,7.030087406526256,404239076362001
3548,13,wl_elev13%,increasing,0.0019236504281123779,6.874302233887995,404239076362001
3549,14,wl_elev14%,increasing,0.0028521942601826833,6.93784549052673,404239076362001
3550,15,wl_elev15%,increasing,0.002196721717719674,6.843577904750492,404239076362001
3551,16,wl_elev16%,increasing,0.0028521942601826833,6.756214951895222,404239076362001
3552,17,wl_elev17%,increasing,0.004725372458512345,6.746194922270172,404239076362001
3553,18,wl_elev18%,increasing,0.0032429177438892953,6.593180694738982,404239076362001
3554,19,wl_elev19%,increasing,0.0025049116870556887,6.6706277683271695,404239076362001
3555,20,wl_elev20%,increasing,0.0028521942601826833,6.792710516787265,404239076362001
3556,21,wl_elev21%,increasing,0.0028521942601826833,6.622912344782955,404239076362001
3557,22,wl_elev22%,increasing,0.0028521942601826833,6.707014173493391,404239076362001
3558,23,wl_elev23%,increasing,0.0019236504281123779,6.56883528658814,404239076362001
3559,24,wl_elev24%,increasing,0.0016820734102729329,6.367043546162192,404239076362001
3560,25,wl_elev25%,increasing,0.0019236504281123779,6.41844076010824,404239076362001
3561,26,wl_elev26%,increasing,0.0019236504281123779,6.415663033687447,404239076362001
3562,27,wl_elev27%,increasing,0.0011148069421513807,6.346932620299536,404239076362001
3563,28,wl_elev28%,increasing,0.0009691288513531404,6.353313726545096,404239076362001
3564,29,wl_elev29%,increasing,0.0016820734102729329,6.553353150754402,404239076362001
3565,30,wl_elev30%,increasing,0.0014686916846269327,6.610731071537929,404239076362001
3566,31,wl_elev31%,increasing,0.00029983436714919875,6.6636785235272775,404239076362001
3567,32,wl_elev32%,increasing,0.00034898499426283536,6.594291721291333,404239076362001
3568,33,wl_elev33%,increasing,0.00025722598311528344,6.703721347610239,404239076362001
3569,34,wl_elev34%,increasing,0.00025722598311528344,6.791831723259548,404239076362001
3570,35,wl_elev35%,increasing,0.00029983436714919875,6.779041282796115,404239076362001
3571,36,wl_elev36%,increasing,0.00029983436714919875,6.80451828479625,404239076362001
3572,37,wl_elev37%,increasing,0.00034898499426283536,6.7310919668560985,404239076362001
3573,38,wl_elev38%,increasing,0.00047069127159815594,6.939380670910285,404239076362001
3574,39,wl_elev39%,increasing,0.0005454330211382974,6.818695776582425,404239076362001
3575,40,wl_elev40%,increasing,0.00047069127159815594,7.29220639089325,404239076362001
3576,41,wl_elev41%,increasing,0.000405593943805016,7.196916066899046,404239076362001
3577,42,wl_elev42%,increasing,0.00025722598311528344,7.049418430816292,404239076362001
3578,43,wl_elev43%,increasing,0.00022034664684889016,6.969502290780088,404239076362001
3579,44,wl_elev44%,increasing,0.00025722598311528344,6.841827550936195,404239076362001
3580,45,wl_elev45%,increasing,0.00025722598311528344,6.8797466776636655,404239076362001
3581,46,wl_elev46%,increasing,0.00047069127159815594,6.962412669990507,404239076362001
3582,47,wl_elev47%,increasing,0.000405593943805016,6.506508566908767,404239076362001
3583,48,wl_elev48%,increasing,0.00047069127159815594,6.611960581807428,404239076362001
3584,49,wl_elev49%,increasing,0.000405593943805016,6.835289318256897,404239076362001
3585,50,wl_elev50%,increasing,0.00022034664684889016,6.947498850280819,404239076362001
3586,51,wl_elev51%,increasing,0.00022034664684889016,6.529970901508079,404239076362001
3587,52,wl_elev52%,increasing,0.00023744914861523192,6.624860998742298,404239076362001
3588,53,wl_elev53%,increasing,0.00025722598311528344,6.584897076602199,404239076362001
3589,54,wl_elev54%,increasing,0.00034898499426283536,6.494974840134106,404239076362001
3590,55,wl_elev55%,increasing,0.00047069127159815594,6.7345059734096235,404239076362001
3591,56,wl_elev56%,increasing,0.0008412543423057528,6.642104016389887,404239076362001
3592,57,wl_elev57%,increasing,0.0008412543423057528,6.733539312116993,404239076362001
3593,58,wl_elev58%,increasing,0.0014686916846269327,6.743354515799272,404239076362001
3594,59,wl_elev59%,increasing,0.001280508478709974,6.651534871023442,404239076362001
3595,60,wl_elev60%,increasing,0.001280508478709974,6.4719649509149875,404239076362001
3596,61,wl_elev61%,increasing,0.0019236504281123779,6.372093661521835,404239076362001
3597,62,wl_elev62%,increasing,0.0014686916846269327,6.285670791947256,404239076362001
3598,63,wl_elev63%,increasing,0.0016820734102729329,6.452624184343524,404239076362001
3599,64,wl_elev64%,increasing,0.001280508478709974,6.501356365669826,404239076362001
3600,65,wl_elev65%,increasing,0.0014686916846269327,6.322959164921035,404239076362001
3601,66,wl_elev66%,increasing,0.0014686916846269327,6.314951435688631,404239076362001
3602,67,wl_elev67%,increasing,0.002196721717719674,6.465645424229255,404239076362001
3603,68,wl_elev68%,increasing,0.0019236504281123779,6.133337797266474,404239076362001
3604,69,wl_elev69%,increasing,0.0019236504281123779,6.4702237339667334,404239076362001
3605,70,wl_elev70%,increasing,0.0011148069421513807,6.518744852171524,404239076362001
3606,71,wl_elev71%,increasing,0.0009691288513531404,6.630022919000385,404239076362001
3607,72,wl_elev72%,increasing,0.0011148069421513807,6.910422519281976,404239076362001
3608,73,wl_elev73%,increasing,0.0008412543423057528,6.737699072192868,404239076362001
3609,74,wl_elev74%,increasing,0.0006311141915491536,6.800633663620452,404239076362001
3610,75,wl_elev75%,increasing,0.0009691288513531404,6.619615474610933,404239076362001
3611,76,wl_elev76%,increasing,0.001280508478709974,6.543519612473332,404239076362001
3612,77,wl_elev77%,increasing,0.0007291826963615744,6.525053647661508,404239076362001
3613,78,wl_elev78%,increasing,0.0007291826963615744,6.495140184597117,404239076362001
3614,79,wl_elev79%,increasing,0.0006311141915491536,6.337485875093675,404239076362001
3615,80,wl_elev80%,increasing,0.000405593943805016,6.298530510705696,404239076362001
3616,81,wl_elev81%,increasing,0.00034898499426283536,6.461901977801187,404239076362001
3617,82,wl_elev82%,increasing,0.00029983436714919875,6.727757747222984,404239076362001
3618,83,wl_elev83%,increasing,0.00025722598311528344,6.166652174034793,404239076362001
3619,84,wl_elev84%,increasing,0.00029983436714919875,6.033793712190677,404239076362001
3620,85,wl_elev85%,increasing,0.00029983436714919875,6.2171916187866785,404239076362001
3621,86,wl_elev86%,increasing,0.00025722598311528344,6.403354539031145,404239076362001
3622,87,wl_elev87%,increasing,0.00034898499426283536,6.471560600656009,404239076362001
3623,88,wl_elev88%,increasing,0.00034898499426283536,6.510502258453077,404239076362001
3624,89,wl_elev89%,increasing,0.00034898499426283536,6.659038222466209,404239076362001
3625,90,wl_elev90%,increasing,6.563010667681723e-05,6.64801585213164,404239076362001
3626,91,wl_elev91%,increasing,4.3211860659475576e-05,6.3346323869321415,404239076362001
3627,92,wl_elev92%,increasing,3.0644186301609366e-05,6.356544327759535,404239076362001
3628,93,wl_elev93%,increasing,3.641660788544776e-05,6.207545221032676,404239076362001
3629,94,wl_elev94%,increasing,3.641660788544776e-05,6.2704486441735465,404239076362001
3630,95,wl_elev95%,increasing,4.3211860659475576e-05,6.444474691685858,404239076362001
3631,96,wl_elev96%,increasing,3.641660788544776e-05,6.608890746427388,404239076362001
3632,97,wl_elev97%,increasing,3.641660788544776e-05,6.624407634700198,404239076362001
3633,98,wl_elev98%,increasing,3.0644186301609366e-05,6.613364896215035,404239076362001
3634,99,wl_elev99%,increasing,3.0644186301609366e-05,7.2050227990773505,404239076362001
3635,100,wl_elevmax,increasing,2.7993987348429172e-05,7.683861730613563,404239076362001
3636,0,wl_elevmin,no trend,0.7098436764690532,1.31313299723513,404518077575501
3637,1,wl_elev1%,no trend,0.7098436764690532,1.4215102883831316,404518077575501
3638,2,wl_elev2%,no trend,0.7098436764690532,1.3145697781025434,404518077575501
3639,3,wl_elev3%,no trend,0.6732623633112398,1.2951454095682708,404518077575501
3640,4,wl_elev4%,no trend,0.7098436764690532,1.066016491136881,404518077575501
3641,5,wl_elev5%,no trend,0.7849697273207377,1.2280330674957398,404518077575501
3642,6,wl_elev6%,no trend,0.7849697273207377,1.3127489921328785,404518077575501
3643,7,wl_elev7.0%,no trend,0.823349012100195,1.2698029088057887,404518077575501
3644,8,wl_elev8%,no trend,0.823349012100195,1.3016330473014668,404518077575501
3645,9,wl_elev9%,no trend,0.823349012100195,1.3277801007404082,404518077575501
3646,10,wl_elev10%,no trend,0.8621556082271453,0.8791348270416646,404518077575501
3647,11,wl_elev11%,no trend,0.8621556082271453,0.9314068601048849,404518077575501
3648,12,wl_elev12%,no trend,0.9012978441563575,0.7392345583032774,404518077575501
3649,13,wl_elev13%,no trend,0.9012978441563575,0.5267560896295942,404518077575501
3650,14,wl_elev14%,no trend,0.9406815986652011,0.5081879283378558,404518077575501
3651,15,wl_elev15%,no trend,0.9012978441563575,0.4378125548786498,404518077575501
3652,16,wl_elev16%,no trend,0.9406815986652011,0.4705674226483666,404518077575501
3653,17,wl_elev17%,no trend,0.9406815986652011,0.4627522532327141,404518077575501
3654,18,wl_elev18%,no trend,0.9406815986652011,0.47049395558656204,404518077575501
3655,19,wl_elev19%,no trend,0.9406815986652011,0.4716780899659837,404518077575501
3656,20,wl_elev20%,no trend,0.9406815986652011,0.4474031288484731,404518077575501
3657,21,wl_elev21%,no trend,0.9406815986652011,0.3963180853527546,404518077575501
3658,22,wl_elev22%,no trend,0.9406815986652011,0.39973493523674886,404518077575501
3659,23,wl_elev23%,no trend,0.9802109790485438,0.40315165081971494,404518077575501
3660,24,wl_elev24%,no trend,0.9802109790485438,0.37888133235068133,404518077575501
3661,25,wl_elev25%,no trend,0.9802109790485438,0.38197453561540073,404518077575501
3662,26,wl_elev26%,no trend,0.9802109790485438,0.35289930790268575,404518077575501
3663,27,wl_elev27%,no trend,0.9802109790485438,0.31152358409011066,404518077575501
3664,28,wl_elev28%,no trend,0.9802109790485438,0.2106392554283317,404518077575501
3665,29,wl_elev29%,no trend,1.0,-0.052717033446559355,404518077575501
3666,30,wl_elev30%,no trend,0.9406815986652011,-0.21472025095083436,404518077575501
3667,31,wl_elev31%,no trend,0.9406815986652011,-0.3179977895440526,404518077575501
3668,32,wl_elev32%,no trend,0.9406815986652011,-0.30750330468188486,404518077575501
3669,33,wl_elev33%,no trend,0.9406815986652011,-0.3323171426845293,404518077575501
3670,34,wl_elev34%,no trend,0.9406815986652011,-0.2910055721854512,404518077575501
3671,35,wl_elev35%,no trend,0.9802109790485438,-0.2553856551325294,404518077575501
3672,36,wl_elev36%,no trend,0.9406815986652011,-0.2021439075103674,404518077575501
3673,37,wl_elev37%,no trend,0.9406815986652011,-0.24661802634950686,404518077575501
3674,38,wl_elev38%,no trend,0.9406815986652011,-0.26477653510875,404518077575501
3675,39,wl_elev39%,no trend,0.9406815986652011,-0.30761041939408074,404518077575501
3676,40,wl_elev40%,no trend,0.9802109790485438,-0.3363990779627889,404518077575501
3677,41,wl_elev41%,no trend,0.9012978441563575,-0.29925540341309365,404518077575501
3678,42,wl_elev42%,no trend,0.9012978441563575,-0.30998854617888705,404518077575501
3679,43,wl_elev43%,no trend,0.9012978441563575,-0.3021909128475916,404518077575501
3680,44,wl_elev44%,no trend,0.9012978441563575,-0.37152314585142626,404518077575501
3681,45,wl_elev45%,no trend,0.9012978441563575,-0.5222416559995732,404518077575501
3682,46,wl_elev46%,no trend,0.9012978441563575,-0.6173747139473456,404518077575501
3683,47,wl_elev47%,no trend,0.9012978441563575,-0.5898235055776442,404518077575501
3684,48,wl_elev48%,no trend,0.9406815986652011,-0.6166053171438561,404518077575501
3685,49,wl_elev49%,no trend,0.9406815986652011,-0.7795642842063037,404518077575501
3686,50,wl_elev50%,no trend,0.9406815986652011,-0.520515924569402,404518077575501
3687,51,wl_elev51%,no trend,0.9802109790485438,-0.19008055879748298,404518077575501
3688,52,wl_elev52%,no trend,1.0,-0.07134705284144734,404518077575501
3689,53,wl_elev53%,no trend,1.0,-0.021665914606737502,404518077575501
3690,54,wl_elev54%,no trend,1.0,-0.09570723463183602,404518077575501
3691,55,wl_elev55%,no trend,0.9802109790485438,-0.12348033472835418,404518077575501
3692,56,wl_elev56%,no trend,1.0,-0.0918812349833124,404518077575501
3693,57,wl_elev57%,no trend,0.9406815986652011,-0.1915866754843941,404518077575501
3694,58,wl_elev58%,no trend,0.9406815986652011,-0.2574670592752701,404518077575501
3695,59,wl_elev59%,no trend,0.9406815986652011,-0.3929283646371742,404518077575501
3696,60,wl_elev60%,no trend,0.9406815986652011,-0.531247483647761,404518077575501
3697,61,wl_elev61%,no trend,0.9406815986652011,-0.6895898185992957,404518077575501
3698,62,wl_elev62%,no trend,0.9406815986652011,-0.8590100287078842,404518077575501
3699,63,wl_elev63%,no trend,0.9406815986652011,-0.9634712896563518,404518077575501
3700,64,wl_elev64%,no trend,0.9406815986652011,-0.9688620282061462,404518077575501
3701,65,wl_elev65%,no trend,0.9406815986652011,-0.847206599865852,404518077575501
3702,66,wl_elev66%,no trend,0.9802109790485438,-0.8532681493038456,404518077575501
3703,67,wl_elev67%,no trend,0.9802109790485438,-0.7443122334643926,404518077575501
3704,68,wl_elev68%,no trend,0.9406815986652011,-0.6486387164480565,404518077575501
3705,69,wl_elev69%,no trend,0.9406815986652011,-0.5095880744332897,404518077575501
3706,70,wl_elev70%,no trend,0.9406815986652011,-0.4267607383744034,404518077575501
3707,71,wl_elev71%,no trend,1.0,-0.18217069353641402,404518077575501
3708,72,wl_elev72%,no trend,1.0,-0.09373869732737385,404518077575501
3709,73,wl_elev73%,no trend,1.0,-0.09893563994100976,404518077575501
3710,74,wl_elev74%,no trend,1.0,-0.07637560950100777,404518077575501
3711,75,wl_elev75%,no trend,1.0,-0.051497190658343545,404518077575501
3712,76,wl_elev76%,no trend,0.9802109790485438,-0.05542631261419958,404518077575501
3713,77,wl_elev77%,no trend,0.9802109790485438,-0.05500358090124738,404518077575501
3714,78,wl_elev78%,no trend,1.0,0.004144376192623105,404518077575501
3715,79,wl_elev79%,no trend,1.0,0.05227198100686297,404518077575501
3716,80,wl_elev80%,no trend,1.0,0.04439738945690535,404518077575501
3717,81,wl_elev81%,no trend,1.0,0.03981251520816745,404518077575501
3718,82,wl_elev82%,no trend,1.0,0.01605596258273527,404518077575501
3719,83,wl_elev83%,no trend,1.0,-0.022176510672311273,404518077575501
3720,84,wl_elev84%,no trend,1.0,-0.07763278742162275,404518077575501
3721,85,wl_elev85%,no trend,1.0,-0.13371390826844123,404518077575501
3722,86,wl_elev86%,no trend,0.9802109790485438,-0.16903926283061566,404518077575501
3723,87,wl_elev87%,no trend,0.9406815986652011,-0.20682856220989468,404518077575501
3724,88,wl_elev88%,no trend,0.9406815986652011,-0.24272467812129556,404518077575501
3725,89,wl_elev89%,no trend,0.9406815986652011,-0.2693378891720662,404518077575501
3726,90,wl_elev90%,no trend,0.9406815986652011,-0.2985665435182765,404518077575501
3727,91,wl_elev91%,no trend,0.9406815986652011,-0.35805740259999574,404518077575501
3728,92,wl_elev92%,no trend,0.9406815986652011,-0.42355507754150373,404518077575501
3729,93,wl_elev93%,no trend,0.9012978441563575,-0.37068303673671493,404518077575501
3730,94,wl_elev94%,no trend,0.9012978441563575,-0.30238424978855677,404518077575501
3731,95,wl_elev95%,no trend,0.9802109790485438,-0.22408342856770255,404518077575501
3732,96,wl_elev96%,no trend,0.9406815986652011,-0.21154866054251437,404518077575501
3733,97,wl_elev97%,no trend,0.9802109790485438,-0.07265814126128708,404518077575501
3734,98,wl_elev98%,no trend,1.0,-0.035470909650990146,404518077575501
3735,99,wl_elev99%,no trend,1.0,-0.03359822115535836,404518077575501
3736,100,wl_elevmax,no trend,1.0,-0.013368224706500703,404518077575501
3737,0,wl_elevmin,no trend,0.10194847915286309,4.95867091479087,404556077525101
3738,1,wl_elev1%,no trend,0.1143167755404042,4.961218143228542,404556077525101
3739,2,wl_elev2%,no trend,0.12783672945149904,4.886994057977529,404556077525101
3740,3,wl_elev3%,no trend,0.1143167755404042,5.085940179496841,404556077525101
3741,4,wl_elev4%,no trend,0.1143167755404042,5.14685963851605,404556077525101
3742,5,wl_elev5%,no trend,0.1143167755404042,5.283969673577743,404556077525101
3743,6,wl_elev6%,no trend,0.10194847915286309,5.292216515312033,404556077525101
3744,7,wl_elev7.0%,no trend,0.10194847915286309,5.204304896911464,404556077525101
3745,8,wl_elev8%,increasing,0.09066965950862338,4.9891092825888625,404556077525101
3746,9,wl_elev9%,increasing,0.09066965950862338,4.931644813010672,404556077525101
3747,10,wl_elev10%,increasing,0.09066965950862338,4.973324380725148,404556077525101
3748,11,wl_elev11%,increasing,0.0804170004514182,5.02705091821995,404556077525101
3749,12,wl_elev12%,increasing,0.07112672748994053,5.401651166002851,404556077525101
3750,13,wl_elev13%,increasing,0.0804170004514182,5.595834396814597,404556077525101
3751,14,wl_elev14%,increasing,0.0804170004514182,5.483616312894214,404556077525101
3752,15,wl_elev15%,increasing,0.0804170004514182,5.492988628667201,404556077525101
3753,16,wl_elev16%,increasing,0.07112672748994053,5.366172677668638,404556077525101
3754,17,wl_elev17%,increasing,0.07112672748994053,5.490793485085239,404556077525101
3755,18,wl_elev18%,increasing,0.07112672748994053,5.358148919542386,404556077525101
3756,19,wl_elev19%,increasing,0.07112672748994053,5.405341366514678,404556077525101
3757,20,wl_elev20%,increasing,0.07112672748994053,5.3951218717196685,404556077525101
3758,21,wl_elev21%,increasing,0.07112672748994053,5.356291247925418,404556077525101
3759,22,wl_elev22%,increasing,0.07112672748994053,4.87580842131176,404556077525101
3760,23,wl_elev23%,increasing,0.0804170004514182,4.624738446406055,404556077525101
3761,24,wl_elev24%,increasing,0.0627352288500378,4.990735421616904,404556077525101
3762,25,wl_elev25%,increasing,0.04839822318129827,5.075421594571351,404556077525101
3763,26,wl_elev26%,increasing,0.09066965950862338,5.0442002466367475,404556077525101
3764,27,wl_elev27%,increasing,0.09066965950862338,5.020149477950682,404556077525101
3765,28,wl_elev28%,increasing,0.09066965950862338,5.133681510735703,404556077525101
3766,29,wl_elev29%,increasing,0.0804170004514182,5.053722509532531,404556077525101
3767,30,wl_elev30%,increasing,0.09066965950862338,5.056991869604526,404556077525101
3768,31,wl_elev31%,increasing,0.09066965950862338,5.481746225285725,404556077525101
3769,32,wl_elev32%,increasing,0.0804170004514182,5.568348345976429,404556077525101
3770,33,wl_elev33%,increasing,0.0804170004514182,5.68189539222918,404556077525101
